DATAFLOW,MEASURE,CATEGORY,PRICE_ADJUSTMENT,TSEST,STATE,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2013-Q3,,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2013-Q4,,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2014-Q1,,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2014-Q2,,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2014-Q3,6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2014-Q4,7.8,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2015-Q1,3.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2015-Q2,2.2,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2015-Q3,2,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2015-Q4,2.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2016-Q1,1.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2016-Q2,6.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2016-Q3,7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2016-Q4,5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2017-Q1,4.3,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2017-Q2,2.8,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2017-Q3,-0.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2017-Q4,6.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2018-Q1,4.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2018-Q2,6.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2018-Q3,7.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2018-Q4,4.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2019-Q1,3.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2019-Q2,-5.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2019-Q3,-3.4,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2019-Q4,-6.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2020-Q1,-12.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2020-Q2,-51.4,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2020-Q3,-55.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2020-Q4,-37.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2021-Q1,-19,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2021-Q2,38.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2021-Q3,18.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2021-Q4,21.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2022-Q1,27.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2022-Q2,47.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2022-Q3,95.3,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2022-Q4,41.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2023-Q1,23.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2023-Q2,15.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2023-Q3,11.8,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2023-Q4,7.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2024-Q1,7.6,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2024-Q2,0.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2024-Q3,-1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2024-Q4,1.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2025-Q1,-2.9,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2025-Q2,1.1,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2025-Q3,0.7,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2025-Q4,0.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2026-Q1,0.5,,,,
ABS:HSI_Q(1.2.0),9,60,CVM,10,2,Q,2026-Q2,1.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2013-Q3,,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2013-Q4,3.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2014-Q1,-3.2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2014-Q2,6.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2014-Q3,2.6,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2014-Q4,4.2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2015-Q1,-11.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2015-Q2,6.9,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2015-Q3,-0.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2015-Q4,-2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2016-Q1,-6.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2016-Q2,13.2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2016-Q3,0,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2016-Q4,4.6,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2017-Q1,-8.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2017-Q2,11.5,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2017-Q3,-0.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2017-Q4,5.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2018-Q1,-8.1,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2018-Q2,11.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2018-Q3,0.1,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2018-Q4,6.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2019-Q1,-10.5,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2019-Q2,-0.2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2019-Q3,4.5,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2019-Q4,3.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2020-Q1,-2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2020-Q2,-19.1,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2020-Q3,33.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2020-Q4,1.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2021-Q1,-7.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2021-Q2,5.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2021-Q3,-10.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2021-Q4,13,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2022-Q1,-0.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2022-Q2,3.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2022-Q3,5.6,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2022-Q4,0.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2023-Q1,-4.9,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2023-Q2,5.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2023-Q3,3.7,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2023-Q4,1.6,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2024-Q1,-4.5,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2024-Q2,4.9,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2024-Q3,5.3,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2024-Q4,0.4,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2025-Q1,-2,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2025-Q2,4.9,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2025-Q3,4.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2025-Q4,-1,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2026-Q1,-7.8,,,,
ABS:HSI_Q(1.2.0),8,35,CVM,10,8,Q,2026-Q2,9,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2013-Q3,175.6,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2013-Q4,195.1,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2014-Q1,165.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2014-Q2,169.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2014-Q3,170.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2014-Q4,187.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2015-Q1,162.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2015-Q2,161.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2015-Q3,158.6,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2015-Q4,180.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2016-Q1,153.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2016-Q2,152.3,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2016-Q3,150,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2016-Q4,175,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2017-Q1,148.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2017-Q2,151.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2017-Q3,144.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2017-Q4,170.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2018-Q1,144.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2018-Q2,149.9,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2018-Q3,149.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2018-Q4,177.3,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2019-Q1,135.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2019-Q2,134.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2019-Q3,134.1,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2019-Q4,159.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2020-Q1,141.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2020-Q2,148.9,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2020-Q3,154.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2020-Q4,176.9,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2021-Q1,146.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2021-Q2,150.3,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2021-Q3,150.1,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2021-Q4,177.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2022-Q1,151.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2022-Q2,152.6,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2022-Q3,154,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2022-Q4,173.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2023-Q1,142.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2023-Q2,141,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2023-Q3,139.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2023-Q4,153.5,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2024-Q1,129.8,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2024-Q2,126.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2024-Q3,125.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2024-Q4,142.4,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2025-Q1,114.2,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2025-Q2,110,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2025-Q3,104.7,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2025-Q4,124,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2026-Q1,99.6,,,,
ABS:HSI_Q(1.2.0),7,15,CVM,10,8,Q,2026-Q2,101.7,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2013-Q3,1868.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2013-Q4,2529.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2014-Q1,1924.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2014-Q2,1986.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2014-Q3,1843.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2014-Q4,2428.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2015-Q1,1928.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2015-Q2,2148.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2015-Q3,2036,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2015-Q4,2679.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2016-Q1,2065.4,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2016-Q2,2252.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2016-Q3,2105.3,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2016-Q4,2839.8,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2017-Q1,2097.1,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2017-Q2,2397.1,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2017-Q3,2194.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2017-Q4,2982.1,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2018-Q1,2270.3,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2018-Q2,2560.4,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2018-Q3,2368.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2018-Q4,3304.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2019-Q1,2405,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2019-Q2,2684.3,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2019-Q3,2456.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2019-Q4,3219,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2020-Q1,2115.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2020-Q2,2076.4,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2020-Q3,1704.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2020-Q4,3077.7,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2021-Q1,2372.8,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2021-Q2,2561.7,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2021-Q3,2048.5,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2021-Q4,3675.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2022-Q1,2890,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2022-Q2,3409,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2022-Q3,3398.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2022-Q4,4272.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2023-Q1,3204.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2023-Q2,3626.3,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2023-Q3,3373.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2023-Q4,4218.2,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2024-Q1,3058.8,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2024-Q2,3368.5,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2024-Q3,3126.6,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2024-Q4,4239,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2025-Q1,2969.9,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2025-Q2,3270,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2025-Q3,3134.4,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2025-Q4,4331.1,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2026-Q1,3023.7,,,,
ABS:HSI_Q(1.2.0),7,20,CVM,10,2,Q,2026-Q2,3394.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2013-Q3,,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2013-Q4,,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2014-Q1,,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2014-Q2,,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2014-Q3,4.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2014-Q4,6.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2015-Q1,4.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2015-Q2,6.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2015-Q3,3.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2015-Q4,0.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2016-Q1,2.3,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2016-Q2,6.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2016-Q3,3.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2016-Q4,5.8,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2017-Q1,5.8,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2017-Q2,1,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2017-Q3,3.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2017-Q4,3.6,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2018-Q1,3.6,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2018-Q2,5.1,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2018-Q3,4.9,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2018-Q4,6.1,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2019-Q1,4.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2019-Q2,0.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2019-Q3,1.3,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2019-Q4,-3,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2020-Q1,4.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2020-Q2,-19.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2020-Q3,11.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2020-Q4,8.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2021-Q1,5.3,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2021-Q2,34.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2021-Q3,-0.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2021-Q4,3.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2022-Q1,7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2022-Q2,-0.1,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2022-Q3,2.3,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2022-Q4,7.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2023-Q1,6.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2023-Q2,16.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2023-Q3,8.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2023-Q4,3.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2024-Q1,2.2,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2024-Q2,1.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2024-Q3,4.5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2024-Q4,6.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2025-Q1,5.4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2025-Q2,4,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2025-Q3,5,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2025-Q4,3.7,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2026-Q1,6.1,,,,
ABS:HSI_Q(1.2.0),9,35,CVM,10,5,Q,2026-Q2,5.3,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2013-Q3,116.4,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2013-Q4,114.6,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2014-Q1,112.1,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2014-Q2,118.2,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2014-Q3,125.3,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2014-Q4,127.5,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2015-Q1,112.7,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2015-Q2,111.1,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2015-Q3,119.6,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2015-Q4,119.8,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2016-Q1,103.2,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2016-Q2,109,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2016-Q3,110.2,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2016-Q4,121.4,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2017-Q1,105.8,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2017-Q2,117.5,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2017-Q3,122.5,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2017-Q4,120.5,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2018-Q1,115,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2018-Q2,123.2,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2018-Q3,126.1,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2018-Q4,130.1,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2019-Q1,127.7,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2019-Q2,118.8,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2019-Q3,133.9,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2019-Q4,138,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2020-Q1,130.7,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2020-Q2,86.8,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2020-Q3,140.3,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2020-Q4,142.4,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2021-Q1,148,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2021-Q2,131.6,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2021-Q3,154.3,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2021-Q4,145.4,,,,
ABS:HSI_Q(1.2.0),7,35,CVM,10,7,Q,2022-Q1,137.8,,,,
