DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1981-Q2,6.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1981-Q3,4.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1981-Q4,4.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1982-Q1,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1982-Q2,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1982-Q3,4.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1982-Q4,5.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1983-Q1,6.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1983-Q2,6.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1983-Q3,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1983-Q4,5.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1984-Q1,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1984-Q2,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1984-Q3,5.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1984-Q4,5.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1985-Q1,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1985-Q2,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1985-Q3,4.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1985-Q4,5.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1986-Q1,5.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1986-Q2,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1986-Q3,5.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1986-Q4,5.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1987-Q1,5.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1987-Q2,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1987-Q3,4.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1987-Q4,4.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1988-Q1,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1988-Q2,5.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1988-Q3,4.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1988-Q4,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1989-Q1,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1989-Q2,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1989-Q3,4.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1989-Q4,4.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1990-Q1,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1990-Q2,7.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1990-Q3,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1990-Q4,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1991-Q1,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1991-Q2,6.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1991-Q3,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1991-Q4,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1992-Q1,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1992-Q2,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1992-Q3,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1992-Q4,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1993-Q1,7.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1993-Q2,6.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1993-Q3,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1993-Q4,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1994-Q1,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1994-Q2,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1994-Q3,5.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1994-Q4,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1995-Q1,7.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1995-Q2,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1995-Q3,6.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1995-Q4,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1996-Q1,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1996-Q2,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1996-Q3,5.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1996-Q4,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1997-Q1,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1997-Q2,7.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1997-Q3,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1997-Q4,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1998-Q1,6.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1998-Q2,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1998-Q3,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1998-Q4,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1999-Q1,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1999-Q2,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1999-Q3,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,1999-Q4,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2000-Q1,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2000-Q2,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2000-Q3,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2000-Q4,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2001-Q1,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2001-Q2,6.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2001-Q3,6.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2001-Q4,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2002-Q1,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2002-Q2,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2002-Q3,5.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2002-Q4,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2003-Q1,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2003-Q2,6.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2003-Q3,6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2003-Q4,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2004-Q1,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2004-Q2,6.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2004-Q3,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2004-Q4,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2005-Q1,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2005-Q2,8.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2005-Q3,7.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2005-Q4,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2006-Q1,7.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2006-Q2,7.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2006-Q3,7.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2006-Q4,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2007-Q1,8.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2007-Q2,8.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2007-Q3,8.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2007-Q4,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2008-Q1,9.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2008-Q2,9.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2008-Q3,8.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2008-Q4,8.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2009-Q1,9.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2009-Q2,9.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2009-Q3,8.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2009-Q4,8.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2010-Q1,9.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2010-Q2,9.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2010-Q3,8.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2010-Q4,8.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2011-Q1,9.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2011-Q2,9.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2011-Q3,7.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2011-Q4,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2012-Q1,10.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2012-Q2,9.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2012-Q3,8.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2012-Q4,9.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2013-Q1,9.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2013-Q2,8.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2013-Q3,8.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2013-Q4,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2014-Q1,9.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2014-Q2,8.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2014-Q3,8.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2014-Q4,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2015-Q1,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2015-Q2,8.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2015-Q3,7.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2015-Q4,7.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2016-Q1,9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2016-Q2,8.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2016-Q3,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2016-Q4,7.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2017-Q1,7.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2017-Q2,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2017-Q3,6.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2017-Q4,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2018-Q1,8.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2018-Q2,7.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2018-Q3,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2018-Q4,7.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2019-Q1,7.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2019-Q2,7.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2019-Q3,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2019-Q4,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2020-Q1,7.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2020-Q2,7.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2020-Q3,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2020-Q4,6.3,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2021-Q1,8.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2021-Q2,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2021-Q3,7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2021-Q4,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2022-Q1,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2022-Q2,6.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2022-Q3,4.9,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2022-Q4,5.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2023-Q1,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2023-Q2,5.4,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2023-Q3,5.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2023-Q4,5.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2024-Q1,5.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2024-Q2,5.2,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2024-Q3,4.5,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2024-Q4,4.6,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2025-Q1,5.8,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2025-Q2,5.7,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2025-Q3,5.1,,,,
ABS:ERP_COMP_Q(1.0.0),3,3,Q,2025-Q4,4.5,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1981-Q2,680,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1981-Q3,2002,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1981-Q4,441,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1982-Q1,494,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1982-Q2,621,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1982-Q3,504,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1982-Q4,394,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1983-Q1,34,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1983-Q2,578,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1983-Q3,444,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1983-Q4,221,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1984-Q1,-263,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1984-Q2,330,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1984-Q3,443,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1984-Q4,-67,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1985-Q1,370,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1985-Q2,1224,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1985-Q3,2104,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1985-Q4,2032,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1986-Q1,2522,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1986-Q2,2770,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1986-Q3,2068,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1986-Q4,1281,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1987-Q1,1584,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1987-Q2,1643,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1987-Q3,918,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1987-Q4,1143,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1988-Q1,1094,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1988-Q2,1119,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1988-Q3,1590,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1988-Q4,1425,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1989-Q1,461,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1989-Q2,1541,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1989-Q3,1338,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1989-Q4,872,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1990-Q1,716,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1990-Q2,86,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1990-Q3,267,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1990-Q4,-471,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1991-Q1,-1111,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1991-Q2,-476,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1991-Q3,-185,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1991-Q4,-87,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1992-Q1,-293,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1992-Q2,-749,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1992-Q3,534,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1992-Q4,-230,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1993-Q1,-1252,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1993-Q2,796,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1993-Q3,360,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1993-Q4,842,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1994-Q1,1096,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1994-Q2,1527,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1994-Q3,1487,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1994-Q4,541,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1995-Q1,1698,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1995-Q2,1375,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1995-Q3,1123,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1995-Q4,317,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1996-Q1,1188,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1996-Q2,1438,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1996-Q3,1289,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1996-Q4,994,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1997-Q1,1795,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1997-Q2,582,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1997-Q3,676,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1997-Q4,727,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1998-Q1,1312,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1998-Q2,512,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1998-Q3,838,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1998-Q4,-281,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1999-Q1,77,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1999-Q2,-338,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1999-Q3,-448,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,1999-Q4,-767,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2000-Q1,-674,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2000-Q2,-298,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2000-Q3,-660,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2000-Q4,-869,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2001-Q1,-669,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2001-Q2,-912,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2001-Q3,-627,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2001-Q4,-1229,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2002-Q1,-778,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2002-Q2,-948,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2002-Q3,-778,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2002-Q4,-899,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2003-Q1,-286,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2003-Q2,-9,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2003-Q3,410,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2003-Q4,344,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2004-Q1,686,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2004-Q2,655,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2004-Q3,463,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2004-Q4,508,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2005-Q1,739,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2005-Q2,531,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2005-Q3,992,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2005-Q4,556,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2006-Q1,1387,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2006-Q2,998,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2006-Q3,1076,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2006-Q4,1152,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2007-Q1,1490,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2007-Q2,1644,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2007-Q3,932,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2007-Q4,789,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2008-Q1,1757,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2008-Q2,1513,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2008-Q3,1684,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2008-Q4,1499,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2009-Q1,1356,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2009-Q2,473,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2009-Q3,218,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2009-Q4,398,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2010-Q1,810,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2010-Q2,693,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2010-Q3,1397,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2010-Q4,1557,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2011-Q1,2038,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2011-Q2,2041,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2011-Q3,1444,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2011-Q4,2137,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2012-Q1,2672,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2012-Q2,2356,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2012-Q3,1484,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2012-Q4,1592,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2013-Q1,1601,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2013-Q2,999,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2013-Q3,-32,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2013-Q4,-459,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2014-Q1,-570,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2014-Q2,-663,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2014-Q3,-696,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2014-Q4,-1058,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2015-Q1,-1188,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2015-Q2,-1336,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2015-Q3,-1425,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2015-Q4,-2651,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2016-Q1,-2511,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2016-Q2,-3423,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2016-Q3,-2395,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2016-Q4,-3669,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2017-Q1,-3088,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2017-Q2,-2749,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2017-Q3,-2288,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2017-Q4,-2746,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2018-Q1,-1861,,,,
ABS:ERP_COMP_Q(1.0.0),6,5,Q,2018-Q2,-1878,,,,
